id_000001	genome_1903704_rplT
id_004260	genome_2161821_rpsB
id_004261	genome_2161821_rplU
id_004262	genome_2161821_rplT
id_004263	genome_2161821_rpsO
id_004264	genome_2161821_rpsU
id_004265	genome_2161821_rpsD
id_004266	genome_2161821_rpsR
id_004267	genome_2161821_rpsF
id_004268	genome_2161821_rpsP
id_004269	genome_2161821_rplS
id_004270	genome_2161821_rpsL
id_004271	genome_2161821_rpsG
id_004272	genome_2161821_rpsJ
id_004273	genome_2161821_rplC
id_004274	genome_2161821_rplD
id_004275	genome_2161821_rplW
id_004276	genome_2161821_rplB
id_004277	genome_2161821_rpsS
id_004278	genome_2161821_rplV
id_004279	genome_2161821_rpsC
id_004280	genome_2161821_rplP
id_004281	genome_2161821_rpsQ
id_004282	genome_2161821_rplN
id_004283	genome_2161821_rplX
id_004284	genome_2161821_rplE
id_004285	genome_2161821_rpsH
id_004286	genome_2161821_rplF
id_004287	genome_2161821_rplR
id_004288	genome_2161821_rpsE
id_004289	genome_2161821_rplO
id_004290	genome_2161821_rpsM
id_004291	genome_2161821_rpsK
id_004292	genome_2161821_rplQ
id_004293	genome_2161821_rpmB
id_004294	genome_2161821_rpmG
id_004295	genome_2161821_rplK
id_004296	genome_2161821_rplA
id_004297	genome_2161821_rplL
id_004298	genome_2161821_rplM
id_004299	genome_2161821_rpsI
id_004300	genome_717605_rplK
id_004301	genome_717605_rplA
id_004302	genome_717605_rplL
id_004303	genome_717605_rpsL
id_004304	genome_717605_rpsG
id_004305	genome_717605_rpsJ
id_004306	genome_717605_rplC
id_004307	genome_717605_rplD
id_004308	genome_717605_rplW
id_004309	genome_717605_rplB
id_004310	genome_717605_rpsS
id_004311	genome_717605_rplV
id_004312	genome_717605_rpsC
id_004313	genome_717605_rplP
id_004314	genome_717605_rpsQ
id_004315	genome_717605_rplN
id_004316	genome_717605_rplX
id_004317	genome_717605_rplE
id_004318	genome_717605_rpsH
id_004319	genome_717605_rplF
id_004320	genome_717605_rplR
id_004321	genome_717605_rpsE
id_004322	genome_717605_rplO
id_004323	genome_717605_rpsM
id_004324	genome_717605_rpsK
id_004325	genome_717605_rplQ
id_004326	genome_717605_rplM
id_004327	genome_717605_rpsI
id_004328	genome_717605_rplT
id_004329	genome_717605_rpsO
id_004330	genome_717605_rpsB
id_004331	genome_717605_rplS
id_004332	genome_717605_rpsP
id_004333	genome_717605_rpmB
id_004334	genome_717605_rpsD
id_004335	genome_717605_rpsU
id_004336	genome_717605_rplU
id_004337	genome_717605_rplY
id_004338	genome_717605_rpsF
id_004339	genome_1650_rpmB
id_004340	genome_1650_rpsL
id_004341	genome_1650_rpsG
id_004342	genome_1650_rpsJ
id_004343	genome_1650_rplC
id_004344	genome_1650_rplD
id_004345	genome_1650_rplW
id_004346	genome_1650_rplB
id_004347	genome_1650_rpsS
id_004348	genome_1650_rplV
id_004349	genome_1650_rpsC
id_004350	genome_1650_rplP
id_004351	genome_1650_rpsQ
id_004352	genome_1650_rplN
id_004353	genome_1650_rplX
id_004354	genome_1650_rplE
id_004355	genome_1650_rpsH
id_004356	genome_1650_rplF
id_004357	genome_1650_rplR
id_004358	genome_1650_rpsE
id_004359	genome_1650_rplO
id_004360	genome_1650_rpsM
id_004361	genome_1650_rpsK
id_004362	genome_1650_rplQ
id_004363	genome_1650_rplM
id_004364	genome_1650_rpsI
id_004365	genome_1650_rplY
id_004366	genome_1650_rpsO
id_004367	genome_1650_rpsP
id_004368	genome_1650_rplS
id_004369	genome_1650_rpsB
id_004370	genome_1650_rpsT
id_004371	genome_1650_rpsR
id_004372	genome_1650_rpsF
id_004373	genome_224308_rplK
id_004374	genome_224308_rplA
id_004375	genome_224308_rplL
id_004376	genome_224308_rpsL
id_004377	genome_224308_rpsG
id_004378	genome_224308_rpsJ
id_004379	genome_224308_rplC
id_004380	genome_224308_rplD
id_004381	genome_224308_rplW
id_004382	genome_224308_rplB
id_004383	genome_224308_rpsS
id_004384	genome_224308_rplV
id_004385	genome_224308_rpsC
id_004386	genome_224308_rplP
id_004387	genome_224308_rpsQ
id_004388	genome_224308_rplN
id_004389	genome_224308_rplX
id_004390	genome_224308_rplE
id_004391	genome_224308_rpsH
id_004392	genome_224308_rplF
id_004393	genome_224308_rplR
id_004394	genome_224308_rpsE
id_004395	genome_224308_rplO
id_004396	genome_224308_rpsM
id_004397	genome_224308_rpsK
id_004398	genome_224308_rplQ
id_004399	genome_224308_rplM
id_004400	genome_224308_rpsI
id_004401	genome_224308_rpmB
id_004402	genome_224308_rpsP
id_004403	genome_224308_rplS
id_004404	genome_224308_rpsB
id_004405	genome_224308_rpsO
id_004406	genome_224308_rpsU
id_004407	genome_224308_rpsT
id_004408	genome_224308_rplU
id_004409	genome_224308_rplT
id_004410	genome_224308_rpsD
id_004411	genome_224308_rpsR
id_004412	genome_224308_rpsF
id_004413	genome_768706_rplT
id_004414	genome_768706_rplK
id_004415	genome_768706_rplA
id_004416	genome_768706_rplL
id_004417	genome_768706_rpsL
id_004418	genome_768706_rpsG
id_004419	genome_768706_rpsJ
id_004420	genome_768706_rplC
id_004421	genome_768706_rplD
id_004422	genome_768706_rplW
id_004423	genome_768706_rplB
id_004424	genome_768706_rpsS
id_004425	genome_768706_rplV
id_004426	genome_768706_rpsC
id_004427	genome_768706_rplP
id_004428	genome_768706_rpsQ
id_004429	genome_768706_rplN
id_004430	genome_768706_rplX
id_004431	genome_768706_rplE
id_004432	genome_768706_rpsH
id_004433	genome_768706_rplF
id_004434	genome_768706_rplR
id_004435	genome_768706_rpsE
id_004436	genome_768706_rplO
id_004437	genome_768706_rpsM
id_004438	genome_768706_rpsK
id_004439	genome_768706_rpsD
id_004440	genome_768706_rplQ
id_004441	genome_768706_rplM
id_004442	genome_768706_rpsI
id_004443	genome_768706_rpsO
id_004444	genome_768706_rpsB
id_004445	genome_768706_rplS
id_004446	genome_768706_rpsP
id_004447	genome_768706_rpmB
id_004448	genome_768706_rpsU
id_004449	genome_768706_rpsT
id_004450	genome_768706_rplU
id_004451	genome_768706_rpsF
id_004452	genome_226185_rpsF
id_004453	genome_226185_rpsR
id_004454	genome_226185_rpsB
id_004455	genome_226185_rpsU
id_004456	genome_226185_rpsT
id_004457	genome_226185_rpmB
id_004458	genome_226185_rpsP
id_004459	genome_226185_rplU
id_004460	genome_226185_rplQ
id_004461	genome_226185_rpsK
id_004462	genome_226185_rpsM
id_004463	genome_226185_rplO
id_004464	genome_226185_rpsE
id_004465	genome_226185_rplR
id_004466	genome_226185_rplF
id_004467	genome_226185_rpsH
id_004468	genome_226185_rplE
id_004469	genome_226185_rplX
id_004470	genome_226185_rplN
id_004471	genome_226185_rpsQ
id_004472	genome_226185_rplP
id_004473	genome_226185_rpsC
id_004474	genome_226185_rplV
id_004475	genome_226185_rpsS
id_004476	genome_226185_rplB
id_004477	genome_226185_rplW
id_004478	genome_226185_rplD
id_004479	genome_226185_rplC
id_004480	genome_226185_rpsJ
id_004481	genome_226185_rpsG
id_004482	genome_226185_rpsL
id_004483	genome_226185_rpsI
id_004484	genome_226185_rplM
id_004485	genome_226185_rplS
id_004486	genome_226185_rplT
id_004487	genome_226185_rplY
id_004488	genome_226185_rplK
id_004489	genome_226185_rplA
id_004490	genome_226185_rplL
id_004491	genome_226185_rpsD
id_004492	genome_226185_rpsO
id_004493	genome_1379_rplO
id_004494	genome_1379_rpsE
id_004495	genome_1379_rplR
id_004496	genome_1379_rplF
id_004497	genome_1379_rpsH
id_004498	genome_1379_rplE
id_004499	genome_1379_rplU
id_004500	genome_1379_rpsL
id_004501	genome_1379_rpsG
id_004502	genome_1379_rpsU
id_004503	genome_1379_rpsR
id_004504	genome_1379_rpsF
id_004505	genome_1379_rpsJ
id_004506	genome_1379_rplC
id_004507	genome_1379_rplD
id_004508	genome_1379_rplW
id_004509	genome_1379_rplB
id_004510	genome_1379_rpsS
id_004511	genome_1379_rplV
id_004512	genome_1379_rpsC
id_004513	genome_1379_rpsD
id_004514	genome_1379_rplS
id_004515	genome_1379_rpsM
id_004516	genome_1379_rpsK
id_004517	genome_1379_rplQ
id_004518	genome_1379_rpsT
id_004519	genome_1379_rpsO
id_004520	genome_1379_rplX
id_004521	genome_1379_rplN
id_004522	genome_1379_rpsQ
id_004523	genome_2756_rplY
id_004524	genome_2756_rplK
id_004525	genome_2756_rplA
id_004526	genome_2756_rplL
id_004527	genome_2756_rpsL
id_004528	genome_2756_rpsG
id_004529	genome_2756_rpsJ
id_004530	genome_2756_rplC
id_004531	genome_2756_rplD
id_004532	genome_2756_rplW
id_004533	genome_2756_rplB
id_004534	genome_2756_rpsS
id_004535	genome_2756_rplV
id_004536	genome_2756_rpsC
id_004537	genome_2756_rplP
id_004538	genome_2756_rpsQ
id_004539	genome_2756_rplN
id_004540	genome_2756_rplX
id_004541	genome_2756_rplE
id_004542	genome_2756_rpsH
id_004543	genome_2756_rplF
id_004544	genome_2756_rplR
id_004545	genome_2756_rpsE
id_004546	genome_2756_rplO
id_004547	genome_2756_rpsM
id_004548	genome_2756_rpsK
id_004549	genome_2756_rplQ
id_004550	genome_2756_rplM
id_004551	genome_2756_rpsI
id_004552	genome_2756_rpsD
id_004553	genome_2756_rpsU
id_004554	genome_2756_rpsT
id_004555	genome_2756_rpmB
id_004556	genome_2756_rpsP
id_004557	genome_2756_rplS
id_004558	genome_2756_rpsO
id_004559	genome_2756_rpsB
id_004560	genome_2756_rplU
id_004561	genome_2756_rplT
id_004562	genome_2756_rpsR
id_004563	genome_2756_rpsF
id_004564	genome_748449_rplY
id_004565	genome_748449_rplK
id_004566	genome_748449_rplA
id_004567	genome_748449_rplL
id_004568	genome_748449_rpsL
id_004569	genome_748449_rpsG
id_004570	genome_748449_rpsJ
id_004571	genome_748449_rplC
id_004572	genome_748449_rplD
id_004573	genome_748449_rplW
id_004574	genome_748449_rplB
id_004575	genome_748449_rpsS
id_004576	genome_748449_rplV
id_004577	genome_748449_rpsC
id_004578	genome_748449_rplP
id_004579	genome_748449_rpsQ
id_004580	genome_748449_rplN
id_004581	genome_748449_rplX
id_004582	genome_748449_rplE
id_004583	genome_748449_rpsH
id_004584	genome_748449_rplF
id_004585	genome_748449_rplR
id_004586	genome_748449_rpsE
id_004587	genome_748449_rplO
id_004588	genome_748449_rpsM
id_004589	genome_748449_rpsK
id_004590	genome_748449_rpsD
id_004591	genome_748449_rplQ
id_004592	genome_748449_rplM
id_004593	genome_748449_rpsI
id_004594	genome_748449_rpsP
id_004595	genome_748449_rplS
id_004596	genome_748449_rpsB
id_004597	genome_748449_rpsO
id_004598	genome_748449_rpmB
id_004599	genome_748449_rpsT
id_004600	genome_748449_rplU
id_004601	genome_748449_rplT
id_004602	genome_748449_rpsR
id_004603	genome_748449_rpsF
id_004604	genome_1500254_rpsO
id_004605	genome_1500254_rpsB
id_004606	genome_1500254_rplS
id_004607	genome_1500254_rpsP
id_004608	genome_1500254_rpmB
id_004609	genome_1500254_rplU
id_004610	genome_1500254_rpsT
id_004611	genome_1500254_rpsR
id_004612	genome_1500254_rpsF
id_004613	genome_1500254_rpsU
id_004614	genome_1500254_rpsD
id_004615	genome_1500254_rplT
id_004616	genome_1500254_rpsG
id_004617	genome_1500254_rpsL
id_004618	genome_1500254_rplL
id_004619	genome_1500254_rplA
id_004620	genome_1500254_rplK
id_004621	genome_1500254_rpsJ
id_004622	genome_1500254_rplC
id_004623	genome_1500254_rplD
id_004624	genome_1500254_rplW
id_004625	genome_1500254_rplB
id_004626	genome_1500254_rpsS
id_004627	genome_1500254_rplV
id_004628	genome_1500254_rpsC
id_004629	genome_1500254_rplP
id_004630	genome_1500254_rpsQ
id_004631	genome_1500254_rplN
id_004632	genome_1500254_rplX
id_004633	genome_1500254_rplE
id_004634	genome_1500254_rpsH
id_004635	genome_1500254_rplF
id_004636	genome_1500254_rplR
id_004637	genome_1500254_rpsE
id_004638	genome_1500254_rplO
id_004639	genome_1500254_rpsM
id_004640	genome_1500254_rpsK
id_004641	genome_1500254_rplQ
id_004642	genome_1500254_rplM
id_004643	genome_1500254_rpsI
id_004644	genome_1234679_rpsF
id_004645	genome_1234679_rpsR
id_004646	genome_1234679_rplT
id_004647	genome_1234679_rpsD
id_004648	genome_1234679_rplU
id_004649	genome_1234679_rplY
id_004650	genome_1234679_rpsT
id_004651	genome_1234679_rpsO
id_004652	genome_1234679_rpmB
id_004653	genome_1234679_rpsP
id_004654	genome_1234679_rplS
id_004655	genome_1234679_rpsU
id_004656	genome_1234679_rpsB
id_004657	genome_1234679_rpsI
id_004658	genome_1234679_rplM
id_004659	genome_1234679_rplQ
id_004660	genome_1234679_rpsK
id_004661	genome_1234679_rpsM
id_004662	genome_1234679_rplO
id_004663	genome_1234679_rpsE
id_004664	genome_1234679_rplR
id_004665	genome_1234679_rplF
id_004666	genome_1234679_rpsH
id_004667	genome_1234679_rplE
id_004668	genome_1234679_rplX
id_004669	genome_1234679_rplN
id_004670	genome_1234679_rpsQ
id_004671	genome_1234679_rplP
id_004672	genome_1234679_rpsC
id_004673	genome_1234679_rplV
id_004674	genome_1234679_rpsS
id_004675	genome_1234679_rplB
id_004676	genome_1234679_rplW
id_004677	genome_1234679_rplD
id_004678	genome_1234679_rplC
id_004679	genome_1234679_rpsJ
id_004680	genome_1234679_rplL
id_004681	genome_1234679_rplA
id_004682	genome_1234679_rplK
id_004683	genome_84032_rplT
id_004684	genome_84032_rpsO
id_004685	genome_84032_rpmB
id_004686	genome_84032_rpsB
id_004687	genome_84032_rpsT
id_004688	genome_84032_rpsU
id_004689	genome_84032_rpsF
id_004690	genome_84032_rpsI
id_004691	genome_84032_rplM
id_004692	genome_84032_rplQ
id_004693	genome_84032_rpsK
id_004694	genome_84032_rpsM
id_004695	genome_84032_rplO
id_004696	genome_84032_rpsE
id_004697	genome_84032_rplR
id_004698	genome_84032_rplF
id_004699	genome_84032_rpsH
id_004700	genome_84032_rplE
id_004701	genome_84032_rplX
id_004702	genome_84032_rplN
id_004703	genome_84032_rpsQ
id_004704	genome_84032_rplP
id_004705	genome_84032_rpsC
id_004706	genome_84032_rpsS
id_004707	genome_84032_rplB
id_004708	genome_84032_rplD
id_004709	genome_84032_rplC
id_004710	genome_84032_rpsJ
id_004711	genome_84032_rplU
id_004712	genome_84032_rpsG
id_004713	genome_84032_rpsL
id_004714	genome_84032_rplL
id_004715	genome_84032_rplA
id_004716	genome_84032_rplK
id_004717	genome_84032_rpmG
id_004718	genome_84032_rpsP
id_004719	genome_84032_rplS
id_004720	genome_279010_rplK
id_004721	genome_279010_rplA
id_004722	genome_279010_rplL
id_004723	genome_279010_rpsL
id_004724	genome_279010_rpsG
id_004725	genome_279010_rpsJ
id_004726	genome_279010_rplC
id_004727	genome_279010_rplD
id_004728	genome_279010_rplW
id_004729	genome_279010_rplB
id_004730	genome_279010_rpsS
id_004731	genome_279010_rplV
id_004732	genome_279010_rpsC
id_004733	genome_279010_rplP
id_004734	genome_279010_rpsQ
id_004735	genome_279010_rplN
id_004736	genome_279010_rplX
id_004737	genome_279010_rplE
id_004738	genome_279010_rpsH
id_004739	genome_279010_rplF
id_004740	genome_279010_rplR
id_004741	genome_279010_rpsE
id_004742	genome_279010_rplO
id_004743	genome_279010_rpsM
id_004744	genome_279010_rpsK
id_004745	genome_279010_rplQ
id_004746	genome_279010_rplM
id_004747	genome_279010_rpsI
id_004748	genome_279010_rpmB
id_004749	genome_279010_rpsP
id_004750	genome_279010_rplS
id_004751	genome_279010_rpsB
id_004752	genome_279010_rpsO
id_004753	genome_279010_rpsU
id_004754	genome_279010_rpsT
id_004755	genome_279010_rplU
id_004756	genome_279010_rplT
id_004757	genome_279010_rpsD
id_004758	genome_279010_rpsR
id_004759	genome_279010_rpsF
id_004760	genome_1399115_rplK
id_004761	genome_1399115_rplA
id_004762	genome_1399115_rplL
id_004763	genome_1399115_rpsL
id_004764	genome_1399115_rpsG
id_004765	genome_1399115_rpsJ
id_004766	genome_1399115_rplC
id_004767	genome_1399115_rplD
id_004768	genome_1399115_rplW
id_004769	genome_1399115_rplB
id_004770	genome_1399115_rpsS
id_004771	genome_1399115_rplV
id_004772	genome_1399115_rpsC
id_004773	genome_1399115_rplP
id_004774	genome_1399115_rpsQ
id_004775	genome_1399115_rplN
id_004776	genome_1399115_rplX
id_004777	genome_1399115_rplE
id_004778	genome_1399115_rpsH
id_004779	genome_1399115_rplF
id_004780	genome_1399115_rplR
id_004781	genome_1399115_rpsE
id_004782	genome_1399115_rplO
id_004783	genome_1399115_rpsM
id_004784	genome_1399115_rpsK
id_004785	genome_1399115_rplQ
id_004786	genome_1399115_rplM
id_004787	genome_1399115_rpsI
id_004788	genome_1399115_rpsT
id_004789	genome_1399115_rpsU
id_004790	genome_1399115_rpsO
id_004791	genome_1399115_rpsB
id_004792	genome_1399115_rplS
id_004793	genome_1399115_rpsP
id_004794	genome_1399115_rpmB
id_004795	genome_1399115_rplU
id_004796	genome_1399115_rplT
id_004797	genome_1399115_rpsD
id_004798	genome_1399115_rpsR
id_004799	genome_1399115_rpsF
id_004800	genome_212717_rpsF
id_004801	genome_212717_rpmB
id_004802	genome_212717_rpsP
id_004803	genome_212717_rplS
id_004804	genome_212717_rpsB
id_004805	genome_212717_rpsO
id_004806	genome_212717_rpsA
id_004807	genome_212717_rpsU
id_004808	genome_212717_rpsT
id_004809	genome_212717_rplU
id_004810	genome_212717_rplT
id_004811	genome_212717_rpsI
id_004812	genome_212717_rplM
id_004813	genome_212717_rplQ
id_004814	genome_212717_rpsD
id_004815	genome_212717_rpsK
id_004816	genome_212717_rpsM
id_004817	genome_212717_rplO
id_004818	genome_212717_rpsE
id_004819	genome_212717_rplR
id_004820	genome_212717_rplF
id_004821	genome_212717_rpsH
id_004822	genome_212717_rplE
id_004823	genome_212717_rplX
id_004824	genome_212717_rplN
id_004825	genome_212717_rpsQ
id_004826	genome_212717_rplP
id_004827	genome_212717_rpsC
id_004828	genome_212717_rplV
id_004829	genome_212717_rpsS
id_004830	genome_212717_rplB
id_004831	genome_212717_rplW
id_004832	genome_212717_rplD
id_004833	genome_212717_rplC
id_004834	genome_212717_rpsJ
id_004835	genome_212717_rpsG
id_004836	genome_212717_rpsL
id_004837	genome_212717_rplL
id_004838	genome_212717_rplA
id_004839	genome_212717_rplK
id_004840	genome_235909_rplK
id_004841	genome_235909_rplA
id_004842	genome_235909_rplL
id_004843	genome_235909_rpsL
id_004844	genome_235909_rpsG
id_004845	genome_235909_rpsJ
id_004846	genome_235909_rplC
id_004847	genome_235909_rplD
id_004848	genome_235909_rplW
id_004849	genome_235909_rplB
id_004850	genome_235909_rpsS
id_004851	genome_235909_rplV
id_004852	genome_235909_rpsC
id_004853	genome_235909_rplP
id_004854	genome_235909_rpsQ
id_004855	genome_235909_rplN
id_004856	genome_235909_rplX
id_004857	genome_235909_rplE
id_004858	genome_235909_rpsH
id_004859	genome_235909_rplF
id_004860	genome_235909_rplR
id_004861	genome_235909_rpsE
id_004862	genome_235909_rplO
id_004863	genome_235909_rpsM
id_004864	genome_235909_rpsK
id_004865	genome_235909_rplQ
id_004866	genome_235909_rplM
id_004867	genome_235909_rpsI
id_004868	genome_235909_rpmB
id_004869	genome_235909_rpsP
id_004870	genome_235909_rplS
id_004871	genome_235909_rpsB
id_004872	genome_235909_rpsO
id_004873	genome_235909_rpsU
id_004874	genome_235909_rpsT
id_004875	genome_235909_rplU
id_004876	genome_235909_rplT
id_004877	genome_235909_rpsD
id_004878	genome_235909_rpsR
id_004879	genome_235909_rpsF
id_004880	genome_1511_rplT
id_004881	genome_1511_rplU
id_004882	genome_1511_rplS
id_004883	genome_1511_rpsP
id_004884	genome_1511_rpsO
id_004885	genome_1511_rpsB
id_004886	genome_1511_rpsU
id_004887	genome_1511_rpsT
id_004888	genome_1511_rpmB
id_004889	genome_1511_rpsI
id_004890	genome_1511_rplM
id_004891	genome_1511_rplQ
id_004892	genome_1511_rpsK
id_004893	genome_1511_rpsM
id_004894	genome_1511_rplO
id_004895	genome_1511_rpsE
id_004896	genome_1511_rplR
id_004897	genome_1511_rplF
id_004898	genome_1511_rpsH
id_004899	genome_1511_rplE
id_004900	genome_1511_rplX
id_004901	genome_1511_rplN
id_004902	genome_1511_rpsQ
id_004903	genome_1511_rplP
id_004904	genome_1511_rpsC
id_004905	genome_1511_rplV
id_004906	genome_1511_rpsS
id_004907	genome_1511_rplB
id_004908	genome_1511_rplW
id_004909	genome_1511_rplD
id_004910	genome_1511_rplC
id_004911	genome_1511_rpsJ
id_004912	genome_1511_rpsG
id_004913	genome_1511_rpsL
id_004914	genome_1511_rplL
id_004915	genome_1511_rplA
id_004916	genome_1511_rplK
id_004917	genome_1511_rpsR
id_004918	genome_1511_rpsF
id_004919	genome_241244_rpsU
id_004920	genome_241244_rpsT
id_004921	genome_241244_rpsO
id_004922	genome_241244_rpsB
id_004923	genome_241244_rplS
id_004924	genome_241244_rpsP
id_004925	genome_241244_rpmB
id_004926	genome_241244_rpsD
id_004927	genome_241244_rplT
id_004928	genome_241244_rplU
id_004929	genome_241244_rpsI
